Type,SKU,Name,"Meta: _et_pb_old_content","In stock?","Regular price",Images,Parent,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global"
variation,R001811S-LI-186,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"179.77",1,0,Variation,"LED-Inside",1,0
variation,R001811S-LI-187,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"180.77",1,0,Variation,"LED-Inside",1,0
variation,R001811S-LI-188,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"181.77",1,0,Variation,"LED-Inside",1,0
variation,R001811S-LI-189,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"182.77",1,0,Variation,"LED-Inside",1,0
variation,R001811S-LI-190,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"183.77",1,0,Variation,"LED-Inside",1,0
variation,R001811S-LI-191,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"184.77",1,0,Variation,"LED-Inside",1,0
variation,R001811S-LI-192,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"185.77",1,0,Variation,"LED-Inside",1,0
variation,R001811S-LI-193,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"186.77",1,0,Variation,"LED-Inside",1,0
variation,R001811S-LI-194,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"187.77",1,0,Variation,"LED-Inside",1,0
variation,R001811S-LI-195,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"188.77",1,0,Variation,"LED-Inside",1,0
variation,R001811S-LI-196,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"189.77",1,0,Variation,"LED-Inside",1,0
variation,R001811S-LI-197,,,1,349.39,,"R001811--------",Color,"Satin",1,0,Size,"190.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-096,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"89.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-097,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"90.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-098,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"91.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-099,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"92.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-100,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"93.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-101,,,0,304.39,,"R001811--------",Color,"White",1,0,Size,"94.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-102,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"95.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-103,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"96.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-104,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"97.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-105,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"98.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-106,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"99.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-107,,,0,304.39,,"R001811--------",Color,"White",1,0,Size,"100.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-108,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"101.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-109,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"102.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-110,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"103.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-111,,,0,304.39,,"R001811--------",Color,"White",1,0,Size,"104.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-112,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"105.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-113,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"106.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-114,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"107.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-115,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"108.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-116,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"109.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-117,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"110.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-118,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"111.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-119,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"112.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-120,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"113.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-121,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"114.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-122,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"115.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-123,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"116.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-124,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"117.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-125,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"118.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-126,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"119.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-127,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"120.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-128,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"121.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-129,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"122.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-130,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"123.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-131,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"124.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-132,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"125.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-133,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"126.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-134,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"127.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-135,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"128.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-136,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"129.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-137,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"130.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-138,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"131.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-139,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"132.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-140,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"133.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-141,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"134.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-142,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"135.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-143,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"136.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-144,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"137.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-145,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"138.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-146,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"139.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-147,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"140.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-148,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"141.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-149,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"142.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-150,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"143.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-151,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"144.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-152,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"145.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-153,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"146.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-154,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"147.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-155,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"148.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-156,,,1,304.39,,"R001811--------",Color,"White",1,0,Size,"149.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-157,,,0,349.39,,"R001811--------",Color,"White",1,0,Size,"150.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-158,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"151.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-159,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"152.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-160,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"153.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-161,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"154.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-162,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"155.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-163,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"156.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-164,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"157.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-165,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"158.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-166,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"159.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-167,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"160.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-168,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"161.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-169,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"162.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-170,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"163.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-171,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"164.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-172,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"165.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-173,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"166.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-174,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"167.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-175,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"168.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-176,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"169.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-177,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"170.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-178,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"171.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-179,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"172.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-180,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"173.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-181,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"174.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-182,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"175.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-183,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"176.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-184,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"177.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-185,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"178.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-186,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"179.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-187,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"180.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-188,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"181.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-189,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"182.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-190,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"183.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-191,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"184.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-192,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"185.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-193,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"186.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-194,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"187.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-195,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"188.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-196,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"189.77",1,0,Variation,"LED-Inside",1,0
variation,R001811W-LI-197,,,1,349.39,,"R001811--------",Color,"White",1,0,Size,"190.77",1,0,Variation,"LED-Inside",1,0
variation,R001811B-LO-096,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"89.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-097,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"90.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-098,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"91.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-099,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"92.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-100,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"93.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-101,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"94.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-102,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"95.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-103,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"96.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-104,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"97.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-105,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"98.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-106,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"99.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-107,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"100.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-108,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"101.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-109,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"102.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-110,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"103.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-111,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"104.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-112,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"105.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-113,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"106.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-114,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"107.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-115,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"108.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-116,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"109.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-117,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"110.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-118,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"111.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-119,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"112.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-120,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"113.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-121,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"114.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-122,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"115.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-123,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"116.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-124,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"117.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-125,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"118.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-126,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"119.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-127,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"120.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-128,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"121.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-129,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"122.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-130,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"123.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-131,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"124.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-132,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"125.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-133,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"126.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-134,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"127.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-135,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"128.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-136,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"129.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-137,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"130.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-138,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"131.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-139,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"132.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-140,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"133.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-141,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"134.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-142,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"135.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-143,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"136.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-144,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"137.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-145,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"138.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-146,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"139.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-147,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"140.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-148,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"141.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-149,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"142.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-150,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"143.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-151,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"144.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-152,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"145.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-153,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"146.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-154,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"147.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-155,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"148.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-156,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"149.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-157,,,1,304.39,,"R001811--------",Color,"Black",1,0,Size,"150.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-158,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"151.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-159,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"152.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-160,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"153.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-161,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"154.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-162,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"155.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-163,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"156.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-164,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"157.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-165,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"158.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-166,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"159.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-167,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"160.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-168,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"161.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-169,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"162.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-170,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"163.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-171,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"164.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-172,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"165.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-173,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"166.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-174,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"167.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-175,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"168.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-176,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"169.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-177,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"170.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-178,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"171.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-179,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"172.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-180,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"173.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-181,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"174.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-182,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"175.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-183,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"176.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-184,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"177.77",1,0,Variation,"LED-Outside",1,0
variation,R001811B-LO-185,,,1,349.39,,"R001811--------",Color,"Black",1,0,Size,"178.77",1,0,Variation,"LED-Outside",1,0
